campaign_id,campaign_name,channel,date,impressions,clicks,conversions,cost,revenue,target_audience,region
CMP_004928,Winter Awareness,Facebook,2025-07-31 18:06:32.560854,8195,189,8,780.29,1053.44,Adults (35-44),Asia Pacific
CMP_002663,Holiday Conversion,Google Ads,2025-07-26 18:06:32.560854,18042,593,64,1893.2,11030.29,Adults (35-44),North America
CMP_004368,Q3 Retention,Google Ads,2025-10-25 18:06:32.560854,3940,254,19,392.28,2741.65,Professionals (25-34),North America
CMP_001644,Holiday Conversion,LinkedIn,2025-12-23 18:06:32.560854,2618,135,14,553.33,711.09,Seniors (45+),North America
CMP_004318,Q2 Launch,Facebook,2025-04-26 18:06:32.560854,839,42,4,182.54,449.41,Adults (35-44),North America
CMP_003166,Holiday Retention,Facebook,2025-11-11 18:06:32.560854,869,47,1,192.26,130.47,Professionals (25-34),Europe
CMP_001673,Q2 Launch,Google Ads,2026-03-01 18:06:32.560854,8918,533,59,943.19,10421.71,Professionals (25-34),North America
CMP_007871,Q3 Retention,Instagram,2026-02-21 18:06:32.560854,34824,881,30,2010.35,5121.32,Adults (35-44),Latin America
CMP_007021,Fall Conversion,Email,2025-12-01 18:06:32.560854,41995,2671,206,1374.94,28449.6,Adults (35-44),Latin America
CMP_003124,Holiday Retention,Instagram,2025-10-31 18:06:32.560854,8330,601,65,468.16,9606.17,Professionals (25-34),Europe
CMP_005100,Winter Launch,Email,2025-04-26 18:06:32.560854,3430,136,13,146.71,1150.46,Seniors (45+),Europe
CMP_001534,Fall Conversion,Google Ads,2025-08-20 18:06:32.560854,3012,168,16,532.06,736.26,Adults (35-44),Europe
CMP_001062,Q3 Retention,Facebook,2026-03-29 18:06:32.560854,4161,70,4,80.79,275.02,Adults (35-44),Asia Pacific
CMP_005547,Holiday Retention,Instagram,2025-06-05 18:06:32.560854,523,23,1,69.36,92.59,Young Adults (18-24),North America
CMP_007205,Q3 Retention,Facebook,2026-03-17 18:06:32.560854,23396,1452,151,3748.97,9822.29,Adults (35-44),Europe
CMP_002918,Q3 Retention,Instagram,2026-02-24 18:06:32.560854,4933,321,19,1201.33,2414.58,Seniors (45+),Latin America
CMP_001729,Q3 Retention,Instagram,2026-02-15 18:06:32.560854,4925,279,24,909.02,2136.29,Adults (35-44),Asia Pacific
CMP_003681,Fall Conversion,Google Ads,2026-01-29 18:06:32.560854,15231,1032,67,2520.39,,Young Adults (18-24),Asia Pacific
CMP_000024,Q3 Retention,Email,2025-09-27 18:06:32.560854,1487,28,1,103.57,126.61,Seniors (45+),Asia Pacific
CMP_006021,Holiday Retention,Google Ads,2025-10-16 18:06:32.560854,753,39,2,143.0,76.58,Adults (35-44),Latin America
CMP_007484,Fall Awareness,Google Ads,2025-11-13 18:06:32.560854,30269,2319,78,8964.75,2324.98,Professionals (25-34),Europe
CMP_004020,Holiday Retention,Facebook,2025-08-01 18:06:32.560854,16628,171,2,83.11,239.32,Professionals (25-34),Latin America
CMP_002761,Q1 Promo,Instagram,2025-06-23 18:06:32.560854,13105,475,50,569.21,4291.12,Adults (35-44),North America
CMP_005721,Winter Awareness,Google Ads,2025-06-01 18:06:32.560854,15613,1055,48,4211.29,2888.12,Professionals (25-34),Europe
CMP_006489,Holiday Conversion,LinkedIn,2025-10-19 18:06:32.560854,13887,537,10,1637.82,1738.89,Young Adults (18-24),Latin America
CMP_002421,Fall Awareness,Instagram,2025-06-29 18:06:32.560854,11305,236,27,563.05,4317.99,Young Adults (18-24),North America
CMP_005150,Winter Retargeting,LinkedIn,2025-06-15 18:06:32.560854,2902,42,3,79.39,422.59,Seniors (45+),Europe
CMP_004817,Holiday Conversion,Instagram,2026-03-11 18:06:32.560854,30078,1114,56,2784.58,1851.43,Young Adults (18-24),Europe
CMP_000859,Winter Retargeting,Email,2025-12-05 18:06:32.560854,11233,728,24,3182.0,2923.33,Professionals (25-34),North America
CMP_004971,Holiday Retention,Google Ads,2025-11-05 18:06:32.560854,3421,112,3,280.9,405.84,Adults (35-44),Latin America
CMP_004499,Fall Awareness,Facebook,2025-08-15 18:06:32.560854,4099,205,19,817.03,2768.8,,Asia Pacific
CMP_007321,Fall Conversion,LinkedIn,2025-08-08 18:06:32.560854,16619,1416,42,1732.01,5514.67,Seniors (45+),Latin America
CMP_002088,Summer Conversion,Instagram,2026-01-02 18:06:32.560854,1800,23,2,90.11,308.96,Professionals (25-34),North America
CMP_004995,Holiday Retention,Facebook,2025-05-12 18:06:32.560854,3088,148,16,375.02,1554.49,Professionals (25-34),Asia Pacific
CMP_004232,Holiday Retention,Email,2025-12-03 18:06:32.560854,21562,1347,143,4945.47,21631.09,Seniors (45+),North America
CMP_000066,Q3 Retention,Google Ads,2025-11-28 18:06:32.560854,511,23,1,40.75,51.7,Young Adults (18-24),Europe
CMP_003291,Holiday Retention,LinkedIn,2025-05-11 18:06:32.560854,36417,2301,37,8406.7,5813.04,Professionals (25-34),North America
CMP_004304,Q2 Retargeting,Google Ads,2025-12-12 18:06:32.560854,876,19,1,32.16,64.23,Adults (35-44),North America
CMP_000488,Winter Retargeting,Instagram,2025-08-23 18:06:32.560854,18488,361,12,755.12,1778.21,Professionals (25-34),Europe
CMP_000454,Fall Awareness,LinkedIn,2026-03-10 18:06:32.560854,463,34,1,112.09,79.49,Seniors (45+),Latin America
CMP_005295,Holiday Conversion,LinkedIn,2026-02-04 18:06:32.560854,1136,41,1,76.69,76.56,Professionals (25-34),North America
CMP_002454,Holiday Conversion,Facebook,2025-09-19 18:06:32.560854,37164,2254,263,7117.69,9543.29,Seniors (45+),Europe
CMP_006665,Fall Conversion,LinkedIn,2026-03-07 18:06:32.560854,14397,390,31,828.13,1318.47,,Latin America
CMP_003732,Q2 Launch,LinkedIn,2026-03-25 18:06:32.560854,4232,324,15,1389.79,1151.26,Professionals (25-34),Latin America
CMP_004462,Holiday Conversion,Email,2025-11-21 18:06:32.560854,55331,3721,336,3330.39,16093.33,Professionals (25-34),North America
CMP_004937,Fall Awareness,Facebook,2026-03-11 18:06:32.560854,9858,179,16,325.78,1962.51,Young Adults (18-24),North America
CMP_005835,Summer Conversion,LinkedIn,2026-02-10 18:06:32.560854,7696,439,42,396.91,5031.13,Professionals (25-34),Europe
CMP_006553,Q3 Retention,Facebook,2025-12-12 18:06:32.560854,1992,79,4,316.96,201.47,Young Adults (18-24),North America
CMP_004371,Q3 Retention,Email,2025-07-19 18:06:32.560854,2843,186,7,267.06,1172.82,Young Adults (18-24),Latin America
CMP_007093,Q3 Retention,Email,2026-01-12 18:06:32.560854,12481,679,35,2910.85,2833.08,Professionals (25-34),Europe
CMP_006771,Fall Conversion,LinkedIn,2025-06-05 18:06:32.560854,18734,310,33,159.45,2338.82,Adults (35-44),North America
CMP_001480,Q1 Promo,Google Ads,2025-10-23 18:06:32.560854,27399,1354,47,1979.17,6125.92,Professionals (25-34),Europe
CMP_002269,Holiday Launch,Instagram,2025-08-05 18:06:32.560854,3413,55,1,161.44,155.51,Young Adults (18-24),Europe
CMP_001955,Winter Sale,LinkedIn,2026-04-01 18:06:32.560854,31133,844,77,2734.91,5960.0,Adults (35-44),Asia Pacific
CMP_002604,Q2 Launch,Email,2025-09-08 18:06:32.560854,3233,258,6,1069.73,,Professionals (25-34),Latin America
CMP_007845,Winter Retargeting,Facebook,2026-02-17 18:06:32.560854,2090,116,10,260.6,312.98,Young Adults (18-24),Europe
CMP_001427,Summer Conversion,LinkedIn,2025-04-05 18:06:32.560854,12672,922,57,3792.87,,Young Adults (18-24),Asia Pacific
CMP_002128,Winter Retargeting,Email,2025-07-02 18:06:32.560854,4274,309,6,1298.43,387.64,Professionals (25-34),Europe
CMP_000350,Holiday Conversion,LinkedIn,2025-12-24 18:06:32.560854,5359,231,5,995.07,545.82,,Europe
CMP_004450,Q3 Retention,Facebook,2026-01-24 18:06:32.560854,30318,1459,31,6096.6,,Adults (35-44),North America
CMP_006763,Winter Launch,Facebook,2025-07-01 18:06:32.560854,8771,224,9,493.49,1617.98,Seniors (45+),Latin America
CMP_007136,Fall Conversion,Facebook,2026-01-26 18:06:32.560854,22045,1009,61,4000.77,8797.38,Seniors (45+),Asia Pacific
CMP_006817,Summer Conversion,Facebook,2025-08-04 18:06:32.560854,1112,65,6,224.93,1027.12,Adults (35-44),Latin America
CMP_003361,Q3 Retention,Email,2026-02-10 18:06:32.560854,5356,336,35,261.49,2487.2,Young Adults (18-24),North America
CMP_001871,Summer Promo,LinkedIn,2026-02-16 18:06:32.560854,11103,592,31,775.2,5166.8,Young Adults (18-24),Asia Pacific
CMP_004626,Q3 Retention,Facebook,2026-01-10 18:06:32.560854,4431,59,1,215.73,81.93,Professionals (25-34),Latin America
CMP_000133,Q2 Retention,Instagram,2025-06-09 18:06:32.560854,9530,195,14,456.33,884.11,Adults (35-44),Europe
CMP_002575,Q2 Retention,Google Ads,2025-07-30 18:06:32.560854,5819,209,3,193.52,424.44,Professionals (25-34),North America
CMP_007377,Q2 Launch,Google Ads,2025-11-23 18:06:32.560854,43972,1338,117,4630.64,12102.26,Seniors (45+),Asia Pacific
CMP_002577,Holiday Launch,Facebook,2026-03-28 18:06:32.560854,15992,725,43,2311.68,6580.32,Young Adults (18-24),Asia Pacific
CMP_005864,Q2 Launch,Instagram,2025-10-18 18:06:32.560854,17939,785,31,2241.87,5095.95,Seniors (45+),North America
CMP_001324,Q2 Launch,LinkedIn,2025-07-27 18:06:32.560854,22322,783,68,2568.68,10148.15,Professionals (25-34),Europe
CMP_007877,Summer Conversion,Facebook,2026-01-01 18:06:32.560854,1178,64,3,184.31,274.14,Young Adults (18-24),Europe
CMP_003396,Winter Retargeting,Google Ads,2026-04-01 18:06:32.560854,16948,1185,63,720.89,10902.09,Young Adults (18-24),North America
CMP_000484,Holiday Launch,Facebook,2025-12-25 18:06:32.560854,4888,103,2,92.81,262.59,Young Adults (18-24),Europe
CMP_005049,Winter Awareness,Google Ads,2025-09-14 18:06:32.560854,1620,111,1,432.97,177.48,Young Adults (18-24),Asia Pacific
CMP_003575,Q2 Retention,Email,2026-03-06 18:06:32.560854,78853,1088,126,3072.59,21985.25,Professionals (25-34),Europe
CMP_005822,Summer Conversion,LinkedIn,2025-10-26 18:06:32.560854,5610,436,6,750.36,633.36,Adults (35-44),Latin America
CMP_003313,Q1 Promo,Instagram,2026-01-17 18:06:32.560854,4719,54,3,207.54,427.01,Seniors (45+),North America
CMP_000497,Q3 Retention,Instagram,2025-12-11 18:06:32.560854,5775,397,22,1064.74,2980.64,Seniors (45+),North America
CMP_005332,Holiday Conversion,Instagram,2025-09-07 18:06:32.560854,12607,148,6,591.64,506.93,Adults (35-44),Latin America
CMP_007492,Winter Launch,Google Ads,2025-10-09 18:06:32.560854,10433,432,42,1657.22,2850.91,Professionals (25-34),Europe
CMP_007067,Summer Promo,Instagram,2025-04-22 18:06:32.560854,6457,556,40,788.59,3057.82,Young Adults (18-24),Europe
CMP_003505,Holiday Launch,Google Ads,2026-03-08 18:06:32.560854,9787,418,41,1478.88,3637.32,Professionals (25-34),Latin America
CMP_002958,Winter Awareness,LinkedIn,2026-02-27 18:06:32.560854,5991,217,5,808.94,666.79,Adults (35-44),North America
CMP_007196,Q3 Retention,Instagram,2025-11-28 18:06:32.560854,37930,804,17,807.11,571.17,Professionals (25-34),Europe
CMP_007150,Spring Retargeting,Instagram,2025-12-22 18:06:32.560854,9590,669,76,1516.61,3088.35,Professionals (25-34),Latin America
CMP_002319,Holiday Retention,LinkedIn,2025-10-18 18:06:32.560854,3140,136,16,168.3,2428.65,Adults (35-44),North America
CMP_004615,Holiday Retention,LinkedIn,2025-08-09 18:06:32.560854,7765,189,13,448.81,532.22,Professionals (25-34),Latin America
CMP_001560,Q2 Retargeting,Facebook,2026-03-09 18:06:32.560854,9675,160,8,155.9,1119.06,Seniors (45+),Asia Pacific
CMP_004538,Q3 Retention,LinkedIn,2025-12-21 18:06:32.560854,3970,66,6,109.8,798.16,Young Adults (18-24),Asia Pacific
CMP_006655,Winter Launch,Facebook,2025-08-05 18:06:32.560854,3855,108,12,239.23,611.7,Professionals (25-34),Asia Pacific
CMP_001374,Q2 Launch,Facebook,2025-11-11 18:06:32.560854,3324,54,2,112.92,57.22,Professionals (25-34),North America
CMP_000038,Q2 Retention,Email,2025-05-28 18:06:32.560854,7675,459,14,1038.66,2376.7,Young Adults (18-24),North America
CMP_007573,Spring Retargeting,Instagram,2025-06-23 18:06:32.560854,9464,617,25,1851.19,2005.08,Young Adults (18-24),Asia Pacific
CMP_005973,Summer Promo,LinkedIn,2026-02-13 18:06:32.560854,10224,506,55,1657.28,4797.32,Seniors (45+),Latin America
CMP_002463,Winter Awareness,Facebook,2025-12-23 18:06:32.560854,7501,402,10,245.64,1559.19,Seniors (45+),North America
CMP_001003,Holiday Launch,Email,2026-03-02 18:06:32.560854,14009,625,66,1546.73,5937.46,Seniors (45+),North America
CMP_003947,Winter Sale,Instagram,2026-01-04 18:06:32.560854,21139,1579,179,4871.73,22048.26,Young Adults (18-24),North America
CMP_006895,Q1 Promo,Google Ads,2025-11-11 18:06:32.560854,40743,2404,37,10059.82,4254.65,Professionals (25-34),North America
CMP_003795,Q2 Retargeting,Facebook,2025-04-21 18:06:32.560854,18174,246,19,196.18,3035.75,Adults (35-44),Latin America
CMP_005961,Winter Launch,Email,2025-10-10 18:06:32.560854,30774,1823,28,3361.25,4063.54,Adults (35-44),Asia Pacific
CMP_004546,Winter Launch,Email,2026-02-14 18:06:32.560854,38330,950,98,1710.69,3876.42,Adults (35-44),Asia Pacific
CMP_003944,Summer Conversion,Google Ads,2025-10-07 18:06:32.560854,4342,91,6,94.35,755.64,Professionals (25-34),Europe
CMP_000096,Fall Awareness,LinkedIn,2025-11-12 18:06:32.560854,1732,113,12,63.96,1908.95,Young Adults (18-24),North America
CMP_000466,Winter Launch,Facebook,2025-09-30 18:06:32.560854,11366,691,59,3029.45,7824.21,,Asia Pacific
CMP_006310,Spring Retargeting,Instagram,2026-02-14 18:06:32.560854,60028,1890,95,6535.67,3373.56,Young Adults (18-24),North America
CMP_001702,Q3 Retention,Google Ads,2025-10-21 18:06:32.560854,19104,885,72,917.31,10321.47,Young Adults (18-24),Latin America
CMP_004376,Spring Retargeting,Facebook,2025-11-08 18:06:32.560854,10030,402,19,1662.15,1057.65,Professionals (25-34),Asia Pacific
CMP_007436,Holiday Retention,Facebook,2026-03-08 18:06:32.560854,30957,1498,100,6101.67,11191.24,Adults (35-44),Europe
CMP_007096,Winter Launch,Google Ads,2025-12-14 18:06:32.560854,3397,93,2,72.54,90.44,Young Adults (18-24),North America
CMP_002192,Spring Retargeting,Facebook,2026-03-10 18:06:32.560854,4161,334,10,1069.85,1206.9,Seniors (45+),Asia Pacific
CMP_004568,Winter Launch,Email,2025-07-28 18:06:32.560854,16550,509,15,2176.17,1483.78,Adults (35-44),North America
CMP_005449,Fall Awareness,Email,2025-11-29 18:06:32.560854,17598,1414,164,2497.4,,Young Adults (18-24),North America
CMP_007019,Winter Retargeting,Email,2025-09-23 18:06:32.560854,3317,122,7,424.94,1200.88,Adults (35-44),Asia Pacific
CMP_005573,Q3 Retention,LinkedIn,2026-02-17 18:06:32.560854,5283,287,9,253.96,1371.48,Adults (35-44),Europe
CMP_005021,Fall Conversion,Facebook,2026-01-05 18:06:32.560854,9616,259,5,542.45,516.96,Adults (35-44),Europe
CMP_005783,Summer Promo,Facebook,2025-12-15 18:06:32.560854,3084,76,6,211.39,385.88,Young Adults (18-24),Latin America
CMP_003407,Holiday Retention,Instagram,2026-02-26 18:06:32.560854,1613,109,2,157.07,267.91,Young Adults (18-24),Asia Pacific
CMP_005020,Holiday Conversion,Instagram,2026-02-26 18:06:32.560854,18561,721,32,2725.81,4421.86,Seniors (45+),Latin America
CMP_000252,Summer Promo,Instagram,2025-10-04 18:06:32.560854,3304,260,3,530.08,459.11,Young Adults (18-24),Latin America
CMP_004478,Summer Conversion,Email,2025-09-24 18:06:32.560854,8864,444,33,1163.89,5420.74,Young Adults (18-24),North America
CMP_001607,Fall Awareness,Instagram,2025-05-12 18:06:32.560854,20484,320,36,1245.94,1093.01,Seniors (45+),Latin America
CMP_006724,Winter Launch,Facebook,2025-10-20 18:06:32.560854,28973,964,20,1675.97,2763.2,Young Adults (18-24),Latin America
CMP_004938,Winter Retargeting,Google Ads,2025-12-06 18:06:32.560854,9458,720,68,1391.5,7477.08,Professionals (25-34),Europe
CMP_001245,Q2 Retargeting,Email,2026-02-01 18:06:32.560854,8219,184,7,481.16,550.04,Adults (35-44),Latin America
CMP_005336,Winter Retargeting,Google Ads,2026-03-20 18:06:32.560854,5990,180,12,269.94,409.41,Professionals (25-34),North America
CMP_007818,Q2 Retargeting,Instagram,2026-03-19 18:06:32.560854,2852,128,3,448.54,92.61,Seniors (45+),Europe
CMP_004101,Winter Retargeting,Google Ads,2025-12-26 18:06:32.560854,34133,746,53,3154.85,1529.14,Seniors (45+),North America
CMP_003883,Summer Promo,Google Ads,2026-03-23 18:06:32.560854,3808,99,2,438.83,339.91,Professionals (25-34),North America
CMP_001403,Spring Retargeting,Email,2025-04-24 18:06:32.560854,3248,91,2,318.19,187.48,Professionals (25-34),North America
CMP_001204,Holiday Launch,LinkedIn,2025-09-10 18:06:32.560854,549,31,2,23.83,187.28,Adults (35-44),Europe
CMP_007775,Q3 Retention,Instagram,2025-09-14 18:06:32.560854,4816,355,13,1215.04,2263.75,Young Adults (18-24),Europe
CMP_004657,Q3 Retention,LinkedIn,2026-02-21 18:06:32.560854,12326,128,7,206.25,455.78,Adults (35-44),Europe
CMP_004642,Summer Conversion,Instagram,2025-09-06 18:06:32.560854,5342,251,27,796.14,3306.12,Young Adults (18-24),Asia Pacific
CMP_005107,Q3 Retention,Instagram,2025-09-27 18:06:32.560854,5555,215,4,712.53,,Adults (35-44),Europe
CMP_002304,Fall Awareness,LinkedIn,2025-08-29 18:06:32.560854,31739,1170,128,3673.73,11117.91,Seniors (45+),Latin America
CMP_001056,Holiday Retention,Google Ads,2025-09-21 18:06:32.560854,6140,168,11,640.54,1037.51,Professionals (25-34),North America
CMP_004105,Q1 Promo,LinkedIn,2025-08-30 18:06:32.560854,9367,372,44,1511.82,3168.75,Young Adults (18-24),North America
CMP_005111,Q3 Retention,Email,2026-03-26 18:06:32.560854,13129,716,59,1502.74,4452.27,Adults (35-44),Asia Pacific
CMP_005519,Winter Launch,LinkedIn,2025-06-06 18:06:32.560854,4207,296,24,976.39,,Professionals (25-34),North America
CMP_007185,Fall Conversion,LinkedIn,2025-07-31 18:06:32.560854,15976,1017,60,4480.39,3068.15,Adults (35-44),North America
CMP_005877,Spring Retargeting,Facebook,2026-02-28 18:06:32.560854,1306,71,8,299.85,1188.83,Seniors (45+),North America
CMP_000158,Winter Awareness,Instagram,2026-02-01 18:06:32.560854,9405,283,25,859.25,2375.29,Young Adults (18-24),Latin America
CMP_007809,Winter Retargeting,Email,2025-08-13 18:06:32.560854,3149,201,22,511.26,2761.18,Young Adults (18-24),Latin America
CMP_002352,Holiday Launch,Google Ads,2026-03-12 18:06:32.560854,6868,345,30,754.45,1882.4,Young Adults (18-24),Europe
CMP_004130,Holiday Retention,Email,2025-04-02 18:06:32.560854,27813,996,74,3936.83,4799.66,Professionals (25-34),Europe
CMP_005594,Fall Conversion,LinkedIn,2026-03-26 18:06:32.560854,6023,265,20,299.61,3143.8,Young Adults (18-24),Asia Pacific
CMP_001484,Q2 Launch,Email,2025-04-05 18:06:32.560854,8704,576,56,1124.51,8983.82,Seniors (45+),Latin America
CMP_006637,Fall Conversion,Google Ads,2026-03-10 18:06:32.560854,719,63,2,228.8,,Adults (35-44),Europe
CMP_001488,Spring Retargeting,Email,2026-01-14 18:06:32.560854,31361,2254,125,3766.85,6925.4,Adults (35-44),Asia Pacific
CMP_005926,Fall Awareness,Facebook,2026-01-20 18:06:32.560854,7254,117,4,359.66,565.15,Young Adults (18-24),Europe
CMP_006792,Winter Awareness,Facebook,2025-09-02 18:06:32.560854,2071,117,5,83.45,672.05,Seniors (45+),Europe
CMP_003572,Q2 Retargeting,LinkedIn,2025-11-27 18:06:32.560854,43001,2375,173,4977.75,8883.87,Seniors (45+),Latin America
CMP_005246,Q2 Launch,Facebook,2025-12-11 18:06:32.560854,1365,33,1,31.92,69.69,Professionals (25-34),Asia Pacific
CMP_003207,Fall Conversion,Facebook,2026-02-26 18:06:32.560854,4991,434,40,1156.24,6383.08,Professionals (25-34),North America
CMP_000648,Summer Conversion,Instagram,2026-01-09 18:06:32.560854,18826,992,61,1796.94,2552.66,Adults (35-44),Asia Pacific
CMP_005874,Holiday Conversion,LinkedIn,2026-02-19 18:06:32.560854,5454,316,7,406.83,746.2,Adults (35-44),Europe
CMP_007272,Q2 Retargeting,LinkedIn,2026-03-24 18:06:32.560854,2588,119,5,448.33,,Adults (35-44),Europe
CMP_001026,Q2 Retention,Google Ads,2025-11-05 18:06:32.560854,13223,567,43,384.71,,Seniors (45+),North America
CMP_000958,Winter Launch,Email,2025-04-30 18:06:32.560854,153713,10968,834,13463.4,125273.56,Young Adults (18-24),Latin America
CMP_006048,Q2 Launch,Google Ads,2025-11-16 18:06:32.560854,1592,30,2,105.22,,Seniors (45+),Europe
CMP_000737,Winter Launch,Email,2025-10-07 18:06:32.560854,521,44,3,161.93,177.91,Professionals (25-34),Asia Pacific
CMP_005745,Winter Sale,Google Ads,2025-07-01 18:06:32.560854,17784,508,22,284.9,3269.48,Professionals (25-34),North America
CMP_001618,Winter Launch,Facebook,2026-01-04 18:06:32.560854,14203,294,21,248.63,2978.47,Professionals (25-34),Europe
CMP_006287,Q2 Retargeting,LinkedIn,2026-03-01 18:06:32.560854,1178,110,8,152.44,920.77,Seniors (45+),North America
CMP_006760,Q1 Promo,LinkedIn,2025-08-26 18:06:32.560854,109594,5012,275,6472.57,48831.58,Young Adults (18-24),Asia Pacific
CMP_002132,Fall Conversion,Google Ads,2025-04-09 18:06:32.560854,19716,1173,31,4349.6,4865.49,Seniors (45+),Latin America
CMP_003845,Holiday Conversion,Instagram,2025-06-30 18:06:32.560854,1991,128,5,168.35,250.49,Professionals (25-34),Latin America
